"GRETA","0 020","0 034","0 027","0 039","0 040","0 044","0 072","0 088","0 082","0 077","0 095","0 130","0 158","0 137","0 150","0 174","0 181","0 192","0 143","0 135","0 149","0 104","0 039","0 038","0 031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRY","-","0 011","0 012","-","-","0 016","0 021","0 015","0 017","0 020","0 029","0 031","0 030","0 039","0 055","0 042","0 040","0 041","0 033","0 032","0 027","0 019","0 027","0 024","0 026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAFSA","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 020","0 012","0 017","0 016","0 023","0 021","0 012","0 019","-","0 015","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAILEY","-","-","-","-","-","-","-","-","-","0 013","-","0 016","0 019","0 033","0 048","0 070","0 060","0 082","0 107","0 104","0 139","0 163","0 148","0 153","0 111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAILIE","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","0 014","0 010","0 014","-","0 020","0 017","0 016","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HALA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 013","0 014","0 011","0 014","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HALEY","-","-","-","-","-","-","-","-","-","0 011","-","-","0 018","0 014","0 020","0 014","0 020","0 022","0 012","0 011","0 016","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HALIMA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 010","-","-","-","-","0 012","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANA","-","0 011","-","-","0 010","-","0 013","0 017","0 013","-","0 025","0 027","0 021","0 022","0 026","0 020","0 020","0 013","0 021","0 021","0 025","0 027","0 015","0 036","0 033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANAN","-","0 011","-","0 011","-","-","-","-","-","-","-","-","0 016","0 011","-","0 011","0 011","0 012","0 010","0 012","0 012","0 013","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANIN","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANIYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANNA","0 846","0 856","0 854","0 838","0 778","0 754","0 668","0 659","0 556","0 463","0 408","0 355","0 308","0 259","0 217","0 203","0 174","0 168","0 178","0 168","0 143","0 123","0 136","0 131","0 094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HANNAH","0 151","0 173","0 165","0 186","0 197","0 179","0 175","0 138","0 149","0 101","0 104","0 089","0 077","0 065","0 074","0 058","0 055","0 044","0 034","0 030","0 040","0 034","0 031","0 020","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HARRIET","-","-","-","-","-","-","-","-","0 010","-","0 014","0 010","0 021","0 023","0 039","0 035","0 024","0 031","0 030","0 032","0 042","0 045","0 036","0 038","0 037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAVANNA","-","-","-","-","-","-","-","0 015","-","0 017","0 016","0 022","0 027","0 021","0 018","0 018","0 011","0 011","0 018","0 016","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAVIN","-","-","-","-","-","-","-","0 021","-","0 011","-","-","-","-","-","0 012","-","-","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 012","-","0 015","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAYAT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAYLEY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAYLIE","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 017","0 016","0 024","0 015","0 037","0 029","0 044","0 018","0 023","0 011","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEAVEN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","-","-","0 013","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEDDA","0 050","0 038","0 062","0 073","0 115","0 106","0 087","0 127","0 093","0 106","0 135","0 130","0 150","0 136","0 133","0 159","0 139","0 128","0 137","0 153","0 209","0 318","0 328","0 423","0 339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEDVIG","0 034","0 040","0 044","0 043","0 055","0 054","0 069","0 061","0 057","0 093","0 108","0 109","0 121","0 125","0 127","0 106","0 103","0 140","0 110","0 142","0 142","0 158","0 144","0 149","0 147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEDWIG","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","-","-","-","-","-","0 011","0 018","0 020","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEIDI","-","-","-","0 016","0 015","0 014","0 010","0 012","0 013","0 014","0 018","0 014","0 021","0 025","0 018","0 028","0 021","0 028","0 031","0 027","0 026","0 025","0 022","0 031","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELEN","0 014","0 011","0 015","0 010","0 010","0 012","0 010","-","-","-","-","-","-","0 011","-","0 011","0 010","0 010","0 012","0 010","0 020","0 014","0 016","-","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELENA","0 048","0 035","0 036","0 025","0 025","0 034","0 023","0 020","0 020","0 023","0 024","0 029","0 028","0 032","0 024","0 028","0 032","0 023","0 029","0 031","0 033","0 036","0 024","0 027","0 017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELGA","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 010","-","0 014","0 016","-","0 013","0 010","0 020","0 010","0 025","0 017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 012","0 014","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELIN","0 012","0 011","0 015","0 027","0 012","0 016","0 017","0 019","0 018","0 022","0 024","0 019","0 026","0 017","0 018","0 024","0 022","0 024","0 012","0 020","0 020","-","0 019","0 017","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELLE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HELMI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 013","0 016","0 017","0 023","0 015","0 018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HENNY","-","-","0 011","-","-","-","-","-","-","-","0 013","0 011","0 013","-","0 015","0 013","0 015","0 018","0 020","0 023","0 018","0 027","0 029","0 031","0 024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HENRIETTA","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HERA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HERMINE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","0 011","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HIBA","-","-","-","0 011","0 011","-","-","0 013","0 010","0 010","-","0 011","0 012","-","0 011","0 013","0 014","-","0 010","0 014","-","-","0 012","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HILDA","0 061","0 076","0 086","0 111","0 121","0 114","0 138","0 149","0 189","0 186","0 169","0 160","0 176","0 153","0 159","0 174","0 172","0 132","0 161","0 155","0 130","0 139","0 164","0 178","0 148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HILDE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","0 016","-","0 012","-","0 015","0 013","0 014","0 017","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HILJA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 012","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HILLEVI","0 014","0 011","-","-","0 014","-","0 017","0 011","0 018","0 024","0 022","0 017","0 029","0 030","0 027","0 032","0 034","0 029","0 031","0 030","0 042","0 035","0 038","0 034","0 031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HILMA","0 018","0 024","0 054","0 044","0 059","0 052","0 067","0 080","0 089","0 095","0 083","0 100","0 114","0 126","0 111","0 146","0 154","0 131","0 155","0 152","0 162","0 169","0 183","0 238","0 221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJÖRDIS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 012","-","-","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HODA","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOLLIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 012","0 023","0 030","0 037","0 042","0 035","0 032","0 043","0 031","0 032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOLLY","-","-","-","-","-","-","-","-","0 012","0 015","0 027","0 032","0 033","0 051","0 040","0 057","0 064","0 057","0 079","0 055","0 047","0 057","0 046","0 042","0 031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOPE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
