"MARK","0 015","0 015","0 013","-","0 010","0 011","-","-","-","-","0 011","0 010","-","0 016","-","0 015","0 015","0 013","0 016","0 016","0 014","0 016","0 017","0 022","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"MARKO","0 016","0 019","0 012","0 011","0 015","0 019","0 014","0 019","0 014","0 010","-","0 015","0 010","0 013","0 013","0 014","-","0 011","-","-","0 010","0 012","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MARKUS","0 260","0 253","0 200","0 181","0 163","0 165","0 134","0 127","0 102","0 092","0 092","0 064","0 044","0 043","0 043","0 040","0 043","0 035","0 023","0 022","0 019","0 020","0 024","0 011","0 019","","","","","","","","","","","","","","","","","","","","","","",""
"MARLEY","-","-","-","-","-","-","-","-","-","-","-","0 020","0 015","0 011","0 023","0 021","0 027","0 023","0 024","0 018","0 026","0 018","0 018","0 012","0 019","","","","","","","","","","","","","","","","","","","","","","",""
"MARLON","-","-","-","-","-","0 010","-","0 012","0 010","0 015","-","0 018","0 013","0 020","0 018","0 017","0 017","0 021","0 026","0 018","0 027","0 013","0 013","0 017","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"MARTIN","0 493","0 428","0 382","0 332","0 304","0 287","0 231","0 199","0 168","0 159","0 138","0 096","0 104","0 087","0 070","0 078","0 064","0 047","0 053","0 046","0 057","0 028","0 029","0 028","0 024","","","","","","","","","","","","","","","","","","","","","","",""
"MARVIN","-","-","-","-","0 010","-","-","0 010","-","0 010","0 012","0 010","0 012","-","0 012","0 016","0 012","0 014","0 017","0 010","0 011","0 014","-","0 015","-","","","","","","","","","","","","","","","","","","","","","","",""
"MARWAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","-","0 021","0 015","0 020","0 021","0 023","0 016","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MARWIN","-","-","-","-","-","-","0 010","0 012","-","-","-","-","-","-","-","0 010","-","0 011","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MASON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 023","0 033","0 038","0 038","0 029","0 038","0 031","0 034","0 029","","","","","","","","","","","","","","","","","","","","","","",""
"MASUD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATEO","-","-","-","-","-","-","-","0 014","0 021","0 012","0 020","0 014","0 024","0 027","0 039","0 026","0 049","0 054","0 064","0 061","0 108","0 141","0 106","0 112","0 127","","","","","","","","","","","","","","","","","","","","","","",""
"MATHEO","-","-","-","-","-","-","-","0 014","0 014","0 024","0 024","0 025","0 028","0 032","0 040","0 066","0 083","0 097","0 094","0 149","0 193","0 218","0 217","0 234","0 173","","","","","","","","","","","","","","","","","","","","","","",""
"MATHEUS","-","-","-","-","-","-","0 010","0 010","0 014","0 016","0 010","0 015","0 012","0 010","0 015","0 023","0 016","0 022","0 035","0 022","0 027","0 028","0 016","0 031","0 022","","","","","","","","","","","","","","","","","","","","","","",""
"MATHIAS","0 123","0 134","0 084","0 078","0 073","0 080","0 047","0 039","0 046","0 035","0 041","0 027","0 025","0 017","0 025","0 018","0 014","0 021","0 022","0 014","0 011","0 014","0 022","0 016","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATIAS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 015","0 011","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","0 012","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATS","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATTEO","-","-","-","-","-","-","0 015","0 017","0 025","0 025","0 032","0 037","0 045","0 046","0 053","0 064","0 063","0 093","0 097","0 126","0 131","0 218","0 306","0 264","0 251","","","","","","","","","","","","","","","","","","","","","","",""
"MATTEUS","-","0 011","0 020","0 019","0 022","0 022","0 030","0 030","0 032","0 039","0 036","0 031","0 030","0 047","0 045","0 037","0 038","0 048","0 046","0 059","0 046","0 047","0 054","0 047","0 050","","","","","","","","","","","","","","","","","","","","","","",""
"MATTHEO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"MATTHEW","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 012","0 012","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATTHIAS","0 010","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATTI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"MATTIAS","0 333","0 323","0 288","0 222","0 196","0 178","0 173","0 118","0 129","0 111","0 099","0 079","0 062","0 053","0 057","0 066","0 050","0 037","0 045","0 046","0 042","0 050","0 039","0 049","0 036","","","","","","","","","","","","","","","","","","","","","","",""
"MATTIS","0 019","0 013","0 026","0 027","0 037","0 030","0 023","0 026","0 030","0 029","0 021","0 032","0 037","0 025","0 034","0 025","0 027","0 032","0 035","0 021","0 020","0 026","0 018","0 018","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"MAURITZ","-","-","-","-","0 010","0 012","-","0 012","0 011","-","-","0 011","-","-","-","-","-","-","0 010","0 013","-","-","0 019","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAX","0 356","0 394","0 435","0 474","0 518","0 543","0 649","0 636","0 668","0 553","0 538","0 579","0 524","0 460","0 488","0 396","0 362","0 318","0 307","0 294","0 235","0 199","0 225","0 210","0 170","","","","","","","","","","","","","","","","","","","","","","",""
"MAXIM","-","-","-","-","-","-","-","-","-","0 014","-","0 012","0 010","0 011","0 013","-","-","0 015","0 014","0 013","0 014","0 011","0 014","0 012","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"MAXIMILIAM","-","-","-","-","-","-","-","0 010","-","-","-","-","0 012","-","-","0 012","-","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAXIMILIAN","0 039","0 051","0 045","0 072","0 093","0 088","0 120","0 092","0 090","0 123","0 163","0 133","0 155","0 142","0 145","0 153","0 152","0 140","0 138","0 138","0 125","0 099","0 098","0 082","0 077","","","","","","","","","","","","","","","","","","","","","","",""
"MAXIMILLIAN","-","-","-","-","0 013","-","0 010","-","-","-","0 010","0 012","-","0 013","0 012","-","0 010","0 010","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAXIMUS","-","-","-","-","0 021","0 016","0 020","0 024","0 031","0 023","0 037","0 034","0 022","0 024","0 023","0 022","0 023","0 026","0 022","0 025","0 018","0 019","0 014","0 012","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MAXWELL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MAYAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 014","0 022","0 014","0 012","0 014","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MEHDI","0 010","-","-","-","-","-","-","-","-","-","0 015","-","-","0 014","-","-","0 015","0 011","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MEHMET","-","-","-","-","-","-","-","-","-","-","0 013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MELKER","0 049","0 065","0 129","0 142","0 183","0 230","0 274","0 274","0 310","0 313","0 284","0 311","0 368","0 382","0 350","0 346","0 343","0 386","0 329","0 334","0 294","0 280","0 265","0 259","0 270","","","","","","","","","","","","","","","","","","","","","","",""
"MELVIN","0 019","0 024","0 069","0 130","0 207","0 261","0 318","0 445","0 495","0 450","0 459","0 483","0 431","0 365","0 401","0 412","0 337","0 343","0 311","0 257","0 275","0 240","0 236","0 262","0 210","","","","","","","","","","","","","","","","","","","","","","",""
"MELWIN","-","-","0 027","0 019","0 042","0 052","0 043","0 104","0 143","0 127","0 113","0 133","0 127","0 105","0 103","0 142","0 145","0 154","0 146","0 145","0 139","0 111","0 098","0 113","0 085","","","","","","","","","","","","","","","","","","","","","","",""
"MERT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MICHAEL","0 062","0 052","0 059","0 041","0 051","0 041","0 043","0 030","0 038","0 022","0 034","0 032","0 030","0 032","0 031","0 023","0 035","0 034","0 031","0 042","0 033","0 024","0 022","0 027","0 020","","","","","","","","","","","","","","","","","","","","","","",""
"MICHEL","0 016","0 019","0 017","-","0 016","0 011","0 013","0 014","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MIGUEL","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MIKA","-","-","0 012","-","-","-","-","-","-","-","0 010","-","-","-","-","0 015","0 010","-","-","-","0 012","-","0 012","0 010","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MIKAEL","0 154","0 134","0 113","0 106","0 072","0 071","0 061","0 055","0 058","0 057","0 046","0 043","0 055","0 053","0 043","0 050","0 046","0 049","0 052","0 033","0 039","0 058","0 067","0 061","0 040","","","","","","","","","","","","","","","","","","","","","","",""
"MIKAIL","-","-","-","0 010","-","-","-","-","0 011","0 011","-","0 010","0 018","-","-","0 012","0 015","0 016","0 020","0 010","0 017","0 012","0 011","0 020","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"MIKE","-","-","-","0 011","0 013","-","-","-","-","0 012","-","-","-","-","-","0 011","-","-","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MILAD","-","0 011","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","0 011","-","-","-","-","0 011","-","-","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"MILAN","-","-","0 010","-","-","-","0 012","0 012","0 013","0 018","0 023","0 024","0 018","0 019","0 027","0 036","0 044","0 043","0 052","0 061","0 090","0 086","0 076","0 087","0 081","","","","","","","","","","","","","","","","","","","","","","",""
"MILAS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 012","-","0 017","0 019","0 011","0 012","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MILEON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 015","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MILES","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","","","","","","","","","","","","","","","","","","","","","","",""
"MILIAM","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","0 022","0 020","0 026","0 025","0 017","-","0 013","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MILIAN","-","-","-","-","-","-","-","-","0 013","0 016","0 025","0 030","0 030","0 049","0 054","0 075","0 080","0 108","0 133","0 139","0 135","0 113","0 113","0 090","0 068","","","","","","","","","","","","","","","","","","","","","","",""
"MILIO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","0 013","0 017","0 010","0 022","0 018","0 014","0 013","0 020","","","","","","","","","","","","","","","","","","","","","","",""
"MILLE","-","-","-","-","-","-","0 024","0 033","0 040","0 037","0 067","0 078","0 065","0 064","0 067","0 064","0 047","0 048","0 054","0 049","0 040","0 025","0 030","0 033","0 017","","","","","","","","","","","","","","","","","","","","","","",""
"MILLION","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","-","0 011","0 011","0 013","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MILO","-","-","-","-","-","-","-","0 034","0 052","0 095","0 144","0 259","0 370","0 300","0 281","0 317","0 264","0 241","0 245","0 254","0 275","0 231","0 234","0 232","0 237","","","","","","","","","","","","","","","","","","","","","","",""
"MILTON","0 017","0 019","0 022","0 044","0 027","0 046","0 068","0 117","0 112","0 180","0 171","0 169","0 196","0 184","0 180","0 212","0 246","0 255","0 245","0 203","0 229","0 222","0 192","0 190","0 179","","","","","","","","","","","","","","","","","","","","","","",""
"MINGUS","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MIO","-","-","-","0 010","0 026","0 032","0 047","0 067","0 078","0 085","0 101","0 141","0 140","0 156","0 153","0 155","0 159","0 131","0 137","0 122","0 114","0 110","0 098","0 109","0 114","","","","","","","","","","","","","","","","","","","","","","",""
"MIR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","-","0 010","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"MIRAN","-","-","-","-","-","-","-","-","-","-","-","-","0 018","0 013","0 013","0 017","0 019","0 025","0 011","0 016","0 016","0 030","0 039","0 049","0 037","","","","","","","","","","","","","","","","","","","","","","",""
"MIRO","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","-","-","0 012","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"MOHAMAD","0 011","0 012","0 014","0 012","-","0 015","0 017","-","0 011","0 010","-","0 013","0 010","0 019","0 015","-","0 014","0 024","0 039","0 053","0 035","0 033","0 037","0 029","0 020","","","","","","","","","","","","","","","","","","","","","","",""
